Board Game Rank,Title,URL,Geek Rating,Avg Rating,Num Voters
N/A,Star Trek: The Final Frontier,https://boardgamegeek.com/boardgame/10521/star-trek-final-frontier,N/A,3.65,17
N/A,Premier Table Soccer 2000,https://boardgamegeek.com/boardgame/10522/premier-table-soccer-2000,N/A,7.04,12
N/A,Choiss,https://boardgamegeek.com/boardgame/10524/choiss,N/A,6.20,10
N/A,Kojit-8,https://boardgamegeek.com/boardgame/10526/kojit-8,N/A,4.40,5
N/A,Rally Round,https://boardgamegeek.com/boardgame/10528/rally-round,N/A,6.33,10
N/A,Pagode,https://boardgamegeek.com/boardgame/10530/pagode,N/A,7.42,25
N/A,Ship Ahoy,https://boardgamegeek.com/boardgame/10531/ship-ahoy,N/A,7.33,6
N/A,Brit Quiz,https://boardgamegeek.com/boardgame/10532/brit-quiz,N/A,4.74,17
N/A,Popeye,https://boardgamegeek.com/boardgame/10535/popeye,N/A,4.47,18
N/A,Crossword Lotto,https://boardgamegeek.com/boardgame/10538/crossword-lotto,N/A,N/A,N/A
N/A,Stardeck,https://boardgamegeek.com/boardgame/10539/stardeck,N/A,6.75,2
N/A,Philanthropist: A Window on the World of Painting,https://boardgamegeek.com/boardgame/10540/philanthropist-window-world-painting,N/A,5.32,9
N/A,Brit Quiz 2000,https://boardgamegeek.com/boardgame/10541/brit-quiz-2000,N/A,7.17,3
N/A,Roolz,https://boardgamegeek.com/boardgame/10542/roolz,N/A,8.50,4
N/A,Southern Fast Freight Game,https://boardgamegeek.com/boardgame/10545/southern-fast-freight-game,N/A,7.00,4
N/A,Top Shed,https://boardgamegeek.com/boardgame/10546/top-shed,N/A,2.60,10
N/A,Cockpit,https://boardgamegeek.com/boardgame/10548/cockpit,N/A,6.07,15
N/A,Airport,https://boardgamegeek.com/boardgame/10549/airport,N/A,2.60,5
N/A,Outwit,https://boardgamegeek.com/boardgame/10553/outwit,N/A,5.88,4
N/A,Alphabet Snap,https://boardgamegeek.com/boardgame/10554/alphabet-snap,N/A,2.00,1
N/A,Change the Word,https://boardgamegeek.com/boardgame/10555/change-word,N/A,4.75,4
N/A,Wild Guess,https://boardgamegeek.com/boardgame/10558/wild-guess,N/A,5.50,2
N/A,Initial Subject,https://boardgamegeek.com/boardgame/10560/initial-subject,N/A,6.12,4
N/A,McPherson's Ridge: The First Hours of Gettysburg,https://boardgamegeek.com/boardgame/10562/mcphersons-ridge-first-hours-gettysburg,N/A,6.35,23
N/A,Hitler's Counterstroke in France,https://boardgamegeek.com/boardgame/10563/hitlers-counterstroke-france,N/A,6.17,20
N/A,Cinématographe,https://boardgamegeek.com/boardgame/10566/cinematographe,N/A,5.83,9
N/A,Pas de Calais,https://boardgamegeek.com/boardgame/10568/pas-de-calais,N/A,6.62,16
N/A,The Soap Opera Game,https://boardgamegeek.com/boardgame/10569/soap-opera-game,N/A,N/A,N/A
N/A,Canoe,https://boardgamegeek.com/boardgame/10571/canoe,N/A,6.42,8
N/A,Zaroc,https://boardgamegeek.com/boardgame/10572/zaroc,N/A,5.83,23
N/A,All About Colorado Springs Colorado,https://boardgamegeek.com/boardgame/10576/all-about-colorado-springs-colorado,N/A,4.00,2
N/A,Turmoil,https://boardgamegeek.com/boardgame/10577/turmoil,N/A,4.94,7
N/A,Winter Olympics VCR Game,https://boardgamegeek.com/boardgame/10580/winter-olympics-vcr-game,N/A,4.71,7
N/A,Somalia Interventions,https://boardgamegeek.com/boardgame/10583/somalia-interventions,N/A,4.41,7
N/A,Panzers at the Pyramids,https://boardgamegeek.com/boardgame/10585/panzers-pyramids,N/A,5.50,3
N/A,Caseros 1852,https://boardgamegeek.com/boardgame/10586/caseros-1852,N/A,5.60,5
N/A,Cuba Libre!,https://boardgamegeek.com/boardgame/10587/cuba-libre,N/A,6.70,5
N/A,MacArthur's War,https://boardgamegeek.com/boardgame/10588/macarthurs-war,N/A,6.62,12
N/A,Dogger Bank,https://boardgamegeek.com/boardgame/10591/dogger-bank,N/A,6.33,9
N/A,Commando Raid on Rommel,https://boardgamegeek.com/boardgame/10592/commando-raid-rommel,N/A,5.39,9
N/A,Squares,https://boardgamegeek.com/boardgame/10594/squares,N/A,5.01,7
N/A,Make-a-Million,https://boardgamegeek.com/boardgame/10595/make-million,N/A,7.41,19
N/A,Star Wars: Rescue on Geonosis,https://boardgamegeek.com/boardgame/10596/star-wars-rescue-geonosis,N/A,3.78,29
N/A,Animorphs,https://boardgamegeek.com/boardgame/10597/animorphs,N/A,3.42,6
N/A,Cordo,https://boardgamegeek.com/boardgame/10598/cordo,N/A,N/A,N/A
N/A,Bouvines 1214,https://boardgamegeek.com/boardgame/10601/bouvines-1214,N/A,6.45,10
N/A,Crisis Games: Colombia,https://boardgamegeek.com/boardgame/10602/crisis-games-colombia,N/A,6.61,18
N/A,The New Fantastic Four Game,https://boardgamegeek.com/boardgame/10603/new-fantastic-four-game,N/A,3.33,3
N/A,ZOK The Jumbo Sized Fun Game,https://boardgamegeek.com/boardgame/10604/zok-jumbo-sized-fun-game,N/A,N/A,N/A
N/A,Curator,https://boardgamegeek.com/boardgame/10606/curator,N/A,5.00,1
N/A,Soli2,https://boardgamegeek.com/boardgame/10607/soli2,N/A,4.00,2
N/A,Visual Brainstorms,https://boardgamegeek.com/boardgame/10608/visual-brainstorms,N/A,5.01,29
N/A,Kreuzfahrt,https://boardgamegeek.com/boardgame/10614/kreuzfahrt,N/A,4.00,10
N/A,Herz an Herz,https://boardgamegeek.com/boardgame/10615/herz-herz,N/A,4.67,9
N/A,The Secret Of Nimh Game,https://boardgamegeek.com/boardgame/10617/secret-nimh-game,N/A,4.10,5
N/A,LEGO X-Pod PlayOff,https://boardgamegeek.com/boardgame/10618/lego-x-pod-playoff,N/A,6.40,22
N/A,GoBots GIANT Card Game,https://boardgamegeek.com/boardgame/10619/gobots-giant-card-game,N/A,6.50,2
N/A,Schlafmütze,https://boardgamegeek.com/boardgame/10621/schlafmutze,N/A,5.98,14
N/A,Verrücktes Jahr,https://boardgamegeek.com/boardgame/10622/verrucktes-jahr,N/A,6.80,5
N/A,EmotrionsOnCards,https://boardgamegeek.com/boardgame/10624/emotrionsoncards,N/A,4.30,5
N/A,VIPs,https://boardgamegeek.com/boardgame/10627/vips,N/A,2.67,6
N/A,Plimus,https://boardgamegeek.com/boardgame/10628/plimus,N/A,5.50,4
N/A,Månvalla med V5,https://boardgamegeek.com/boardgame/10629/manvalla-med-v5,N/A,4.89,18
N/A,Who Can Beat Nixon?,https://boardgamegeek.com/boardgame/10632/who-can-beat-nixon,N/A,5.00,8
N/A,Siegfried und der Drache,https://boardgamegeek.com/boardgame/10633/siegfried-und-der-drache,N/A,6.64,7
N/A,Crisis in the Ukraine,https://boardgamegeek.com/boardgame/10635/crisis-ukraine,N/A,6.45,18
N/A,Peggino,https://boardgamegeek.com/boardgame/10636/peggino,N/A,5.69,17
N/A,Husky,https://boardgamegeek.com/boardgame/10637/husky,N/A,5.47,28
N/A,Flohmarkt,https://boardgamegeek.com/boardgame/10638/flohmarkt,N/A,5.15,27
N/A,Rettet die Dinos,https://boardgamegeek.com/boardgame/10639/rettet-die-dinos,N/A,3.67,3
N/A,The Game Of Quotations,https://boardgamegeek.com/boardgame/10643/game-quotations,N/A,4.66,25
N/A,Vire o Poker,https://boardgamegeek.com/boardgame/10644/vire-o-poker,N/A,N/A,N/A
N/A,Mutabor: Im Irrgarten des Kalifen,https://boardgamegeek.com/boardgame/10645/mutabor-im-irrgarten-des-kalifen,N/A,6.22,22
N/A,Jogo Ecologia,https://boardgamegeek.com/boardgame/10646/jogo-ecologia,N/A,5.00,8
N/A,Centurion,https://boardgamegeek.com/boardgame/10647/centurion,N/A,4.53,15
N/A,Pharomino,https://boardgamegeek.com/boardgame/10649/pharomino,N/A,5.57,7
N/A,"Nicht drängeln, kleines Stachelschwein",https://boardgamegeek.com/boardgame/10650/nicht-drangeln-kleines-stachelschwein,N/A,5.75,4
N/A,Con-Tra '50,https://boardgamegeek.com/boardgame/10652/con-tra-50,N/A,5.70,5
N/A,Der Weg zum Erfolg,https://boardgamegeek.com/boardgame/10654/der-weg-zum-erfolg,N/A,4.27,22
N/A,Symbol Simon,https://boardgamegeek.com/boardgame/10656/symbol-simon,N/A,3.10,7
N/A,Fleet Admiral,https://boardgamegeek.com/boardgame/10657/fleet-admiral,N/A,8.00,4
N/A,Ali Baba,https://boardgamegeek.com/boardgame/10658/ali-baba,N/A,4.83,6
N/A,The Civil War,https://boardgamegeek.com/boardgame/10663/civil-war,N/A,6.20,15
N/A,Star Wars Miniatures Battles Companion,https://boardgamegeek.com/boardgameexpansion/10664/star-wars-miniatures-battles-companion,5.534,7.11,42
N/A,Sequenz,https://boardgamegeek.com/boardgame/10665/sequenz,N/A,5.04,13
N/A,Hybrid: Expansion 1 – Nemesis,https://boardgamegeek.com/boardgameexpansion/10667/hybrid-expansion-1-nemesis,5.631,7.73,143
N/A,Via Bavaria,https://boardgamegeek.com/boardgame/10670/bavaria,N/A,4.31,16
N/A,Killer Bunnies and the Quest for the Magic Carrot: ORANGE Booster,https://boardgamegeek.com/boardgameexpansion/10674/killer-bunnies-and-quest-magic-carrot-orange-boost,5.733,6.45,849
N/A,Das Schloss,https://boardgamegeek.com/boardgame/10675/das-schloss,N/A,5.79,19
N/A,Iron Chef Board Game: The Ultimate Cooking Challenge,https://boardgamegeek.com/boardgame/10677/iron-chef-board-game-ultimate-cooking-challenge,N/A,4.53,29
N/A,Jungle Speed: The Extreme Expansion,https://boardgamegeek.com/boardgameexpansion/10680/jungle-speed-extreme-expansion,6.033,7.13,1111
N/A,Blick,https://boardgamegeek.com/boardgame/10685/blick,N/A,5.75,4
N/A,Star Munchkin 2: The Clown Wars,https://boardgamegeek.com/boardgameexpansion/10686/star-munchkin-2-clown-wars,5.784,6.41,1208
N/A,Dino Dodg-Em,https://boardgamegeek.com/boardgame/10689/dino-dodg-em,N/A,4.70,7
N/A,Legends of Araby,https://boardgamegeek.com/boardgame/10690/legends-araby,N/A,7.38,12
N/A,Blast Out,https://boardgamegeek.com/boardgame/10692/blast-out,N/A,6.34,16
N/A,"Red Sand, Blue Sky: Death in the Arenas of Rome",https://boardgamegeek.com/boardgame/10693/red-sand-blue-sky-death-arenas-rome,N/A,7.15,23
N/A,Mayhem: Warrior Kings – The Game of Ancient and Medieval Combat,https://boardgamegeek.com/boardgame/10694/mayhem-warrior-kings-game-ancient-and-medieval-com,N/A,6.25,12
N/A,Mayhem: Warrior Kings – Man to Man Combat in Ancient and Medieval Times,https://boardgamegeek.com/boardgame/10695/mayhem-warrior-kings-man-man-combat-ancient-and-me,N/A,5.00,3
N/A,Warring Fleets: The Game of Ancient Naval Combat Both Real and Imagined,https://boardgamegeek.com/boardgame/10696/warring-fleets-game-ancient-naval-combat-both-real,N/A,5.33,6
N/A,Chain Reaction: Fast and Furious Firefights,https://boardgamegeek.com/boardgame/10697/chain-reaction-fast-and-furious-firefights,N/A,7.00,19
N/A,Mayhem: Wasteland Warriors,https://boardgamegeek.com/boardgame/10698/mayhem-wasteland-warriors,N/A,6.00,4
N/A,Rummage,https://boardgamegeek.com/boardgame/10699/rummage,N/A,5.00,5
N/A,Grand Prix: A Sports Car Racing Game,https://boardgamegeek.com/boardgame/10700/grand-prix-sports-car-racing-game,N/A,7.18,9
N/A,Williams Renault Grand Prix Championship,https://boardgamegeek.com/boardgame/10701/williams-renault-grand-prix-championship,N/A,5.82,25
N/A,Grand Prix,https://boardgamegeek.com/boardgame/10702/grand-prix,N/A,4.44,9
N/A,Grand Prix Championship,https://boardgamegeek.com/boardgame/10704/grand-prix-championship,N/A,5.87,10
N/A,Dynamit Joe,https://boardgamegeek.com/boardgame/10705/dynamit-joe,N/A,5.03,28
N/A,Wheelspin No 1 World Formula Grand Prix,https://boardgamegeek.com/boardgame/10706/wheelspin-no-1-world-formula-grand-prix,N/A,3.50,6
N/A,APBA Boxing,https://boardgamegeek.com/boardgame/10708/apba-boxing,N/A,6.51,7
N/A,Maktspelet,https://boardgamegeek.com/boardgame/10711/maktspelet,N/A,2.50,10
N/A,Fight the Power,https://boardgamegeek.com/boardgame/10713/fight-power,N/A,5.21,14
N/A,Adult Late Night Games,https://boardgamegeek.com/boardgame/10714/adult-late-night-games,N/A,4.00,4
N/A,Caveat Emptor,https://boardgamegeek.com/boardgame/10717/caveat-emptor,N/A,6.17,6
N/A,Truckin' America,https://boardgamegeek.com/boardgame/10720/truckin-america,N/A,2.50,2
N/A,Taboo Refill,https://boardgamegeek.com/boardgameexpansion/10721/taboo-refill,5.519,6.42,54
N/A,Scattergories Refill #1,https://boardgamegeek.com/boardgameexpansion/10722/scattergories-refill-1,5.529,6.42,87
N/A,The Mining Game,https://boardgamegeek.com/boardgame/10723/mining-game,N/A,6.10,26
N/A,Empire: Make History on Your Living Room Floor,https://boardgamegeek.com/boardgame/10724/empire-make-history-your-living-room-floor,N/A,2.83,9
N/A,Nuclear War Bonus Pack #2: Expansion to India Rails and Nuclear War,https://boardgamegeek.com/boardgameexpansion/10725/nuclear-war-bonus-pack-2-expansion-india-rails-and,N/A,6.48,29
N/A,Globo Game,https://boardgamegeek.com/boardgame/10726/globo-game,N/A,5.09,14
N/A,Mayhem: Warrior Heroes,https://boardgamegeek.com/boardgame/10727/mayhem-warrior-heroes,N/A,5.60,5
N/A,World IV,https://boardgamegeek.com/boardgame/10728/world-iv,N/A,N/A,N/A
N/A,Vídeo Mania,https://boardgamegeek.com/boardgame/10729/video-mania,N/A,5.25,4
N/A,Jogo de Veja,https://boardgamegeek.com/boardgame/10730/jogo-de-veja,N/A,4.98,9
N/A,Bugs!,https://boardgamegeek.com/boardgame/10731/bugs,N/A,5.30,5
N/A,Time is Money,https://boardgamegeek.com/boardgame/10732/time-money,N/A,4.47,9
N/A,Mayhem: Muskets and Mohawks,https://boardgamegeek.com/boardgame/10733/mayhem-muskets-and-mohawks,N/A,6.00,3
N/A,O Desafio de Shepar,https://boardgamegeek.com/boardgame/10734/o-desafio-de-shepar,N/A,N/A,N/A
N/A,Mayhem: Warring Nations,https://boardgamegeek.com/boardgame/10735/mayhem-warring-nations,N/A,4.50,2
N/A,Jogo Místico,https://boardgamegeek.com/boardgame/10736/jogo-mistico,N/A,N/A,N/A
N/A,Deguello ! The War of Texan Independence,https://boardgamegeek.com/boardgame/10737/deguello-war-texan-independence,N/A,N/A,N/A
N/A,Six Gun Sound,https://boardgamegeek.com/boardgame/10738/six-gun-sound,N/A,6.40,15
N/A,Chessapeak Challenge Chess,https://boardgamegeek.com/boardgame/10739/chessapeak-challenge-chess,N/A,7.33,3
N/A,Otto's großes Ottifanten-Spiel,https://boardgamegeek.com/boardgame/10740/ottos-grosses-ottifanten-spiel,N/A,3.91,17
N/A,In der Falle,https://boardgamegeek.com/boardgame/10741/der-falle,N/A,4.21,14
N/A,Lucky Chess,https://boardgamegeek.com/boardgame/10745/lucky-chess,N/A,N/A,N/A
N/A,Mindz,https://boardgamegeek.com/boardgame/10746/mindz,N/A,N/A,N/A
N/A,Doublethink,https://boardgamegeek.com/boardgame/10747/doublethink,N/A,5.80,5
N/A,Poka-Tile,https://boardgamegeek.com/boardgame/10748/poka-tile,N/A,7.00,1
N/A,Ingenuity,https://boardgamegeek.com/boardgame/10749/ingenuity,N/A,4.50,4
N/A,Imperium,https://boardgamegeek.com/boardgame/10750/imperium,N/A,7.00,7
N/A,Haggle,https://boardgamegeek.com/boardgame/10751/haggle,N/A,2.75,8
N/A,Categorically Speaking,https://boardgamegeek.com/boardgame/10752/categorically-speaking,N/A,6.02,25
N/A,Eleições,https://boardgamegeek.com/boardgame/10754/eleicoes,N/A,6.53,29
N/A,Conquistando os Planetas,https://boardgamegeek.com/boardgame/10755/conquistando-os-planetas,N/A,5.25,4
N/A,Web,https://boardgamegeek.com/boardgame/10758/web,N/A,5.50,12
N/A,The Ultimate Word Game,https://boardgamegeek.com/boardgame/10759/ultimate-word-game,N/A,N/A,N/A
N/A,Secret Telegram,https://boardgamegeek.com/boardgame/10761/secret-telegram,N/A,3.00,1
N/A,Snail Trail,https://boardgamegeek.com/boardgame/10762/snail-trail,N/A,4.71,15
N/A,Tri Tac Toe,https://boardgamegeek.com/boardgame/10763/tri-tac-toe,N/A,6.00,1
N/A,Cardz,https://boardgamegeek.com/boardgame/10764/cardz,N/A,N/A,N/A
N/A,OH,https://boardgamegeek.com/boardgame/10766/oh,N/A,7.00,4
N/A,Piraten & Papageien,https://boardgamegeek.com/boardgame/10768/piraten-papageien,N/A,5.50,4
N/A,Seattle Shuffle,https://boardgamegeek.com/boardgame/10770/seattle-shuffle,N/A,7.00,2
N/A,Wandelwinde,https://boardgamegeek.com/boardgame/10771/wandelwinde,N/A,4.70,5
N/A,Guess Again,https://boardgamegeek.com/boardgame/10772/guess-again,N/A,5.00,1
N/A,Repel,https://boardgamegeek.com/boardgame/10773/repel,N/A,4.06,16
N/A,American Idol Collectible Card Game,https://boardgamegeek.com/boardgame/10774/american-idol-collectible-card-game,N/A,5.05,19
N/A,Liars Maze,https://boardgamegeek.com/boardgame/10775/liars-maze,N/A,3.50,2
N/A,Flames Across the Valley,https://boardgamegeek.com/boardgame/10777/flames-across-valley,N/A,6.50,2
N/A,The Great Muppet Caper Card Game,https://boardgamegeek.com/boardgame/10779/great-muppet-caper-card-game,N/A,5.00,6
N/A,F*ck This! (Supersized Rudeness),https://boardgamegeek.com/boardgameexpansion/10781/fck-supersized-rudeness,N/A,4.00,4
N/A,Aviation: The Aerial Tactics Game of Attack and Defence,https://boardgamegeek.com/boardgame/10782/aviation-aerial-tactics-game-attack-and-defence,N/A,6.14,16
N/A,"F*ck This! (Sex, Drugs and Rock & Roll)",https://boardgamegeek.com/boardgameexpansion/10784/fck-sex-drugs-and-rock-roll,N/A,3.00,7
N/A,Gates Skill,https://boardgamegeek.com/boardgame/10786/gates-skill,N/A,1.00,2
N/A,Murder,https://boardgamegeek.com/boardgame/10787/murder,N/A,N/A,N/A
N/A,Super Aggravation,https://boardgamegeek.com/boardgame/10790/super-aggravation,N/A,5.26,19
N/A,Crown Red,https://boardgamegeek.com/boardgame/10791/crown-red,N/A,4.71,7
N/A,The Underground Railroad,https://boardgamegeek.com/boardgame/10792/underground-railroad,N/A,5.33,3
N/A,So Sue Me!,https://boardgamegeek.com/boardgame/10794/so-sue-me,N/A,4.25,16
N/A,Mal Mal,https://boardgamegeek.com/boardgame/10795/mal-mal,N/A,5.75,16
N/A,Ooyoo,https://boardgamegeek.com/boardgame/10796/ooyoo,N/A,7.00,1
N/A,Lemming,https://boardgamegeek.com/boardgame/10800/lemming,N/A,6.73,27
N/A,Tack-Tics,https://boardgamegeek.com/boardgame/10801/tack-tics,N/A,6.17,6
N/A,Goldsieber a la Carte,https://boardgamegeek.com/boardgame/10803/goldsieber-la-carte,N/A,6.27,3
N/A,Angel: The Board Game,https://boardgamegeek.com/boardgame/10804/angel-board-game,N/A,2.18,21
N/A,Hot Prospect,https://boardgamegeek.com/boardgame/10806/hot-prospect,N/A,N/A,N/A
N/A,Anno 1503: Aristokraten und Piraten,https://boardgamegeek.com/boardgameexpansion/10810/anno-1503-aristokraten-und-piraten,5.586,6.54,187
N/A,Settlers of New Catan (and extra modules),https://boardgamegeek.com/boardgameexpansion/10817/settlers-new-catan-and-extra-modules,5.528,6.88,63
N/A,Mushing the Iditarod Trail,https://boardgamegeek.com/boardgame/10821/mushing-iditarod-trail,N/A,5.71,7
N/A,Space Dogs,https://boardgamegeek.com/boardgame/10823/space-dogs,N/A,4.00,1
N/A,SPORTIAMO,https://boardgamegeek.com/boardgame/10824/sportiamo,N/A,8.00,1
N/A,Galactix,https://boardgamegeek.com/boardgame/10825/galactix,N/A,4.94,9
N/A,Box Cars,https://boardgamegeek.com/boardgame/10826/box-cars,N/A,N/A,N/A
N/A,Thundercats,https://boardgamegeek.com/boardgame/10827/thundercats,N/A,6.30,5
N/A,Dark Portals,https://boardgamegeek.com/boardgame/10828/dark-portals,N/A,3.00,1
N/A,Squek! Reloaded,https://boardgamegeek.com/boardgameexpansion/10830/squek-reloaded,N/A,8.00,1
N/A,AM/FM Music Trivia,https://boardgamegeek.com/boardgame/10832/amfm-music-trivia,N/A,6.00,1
N/A,Risky Business,https://boardgamegeek.com/boardgame/10833/risky-business,N/A,2.57,7
N/A,Rebs & Yanks,https://boardgamegeek.com/boardgame/10834/rebs-yanks,N/A,5.06,24
N/A,Squek!,https://boardgamegeek.com/boardgame/10835/squek,N/A,7.18,6
N/A,Sashay,https://boardgamegeek.com/boardgame/10838/sashay,N/A,6.42,12
N/A,Don't Let the Leaves Fall,https://boardgamegeek.com/boardgame/10839/dont-let-leaves-fall,N/A,5.90,5
N/A,Mary Dowser,https://boardgamegeek.com/boardgame/10840/mary-dowser,N/A,5.50,5
N/A,Brummi Rennen,https://boardgamegeek.com/boardgame/10841/brummi-rennen,N/A,N/A,N/A
N/A,Cardcaptors: Challenge of the Clow Spirits Game,https://boardgamegeek.com/boardgame/10843/cardcaptors-challenge-clow-spirits-game,N/A,5.00,5
N/A,Star Wars Miniatures Battles: Imperial Entanglements,https://boardgamegeek.com/boardgameexpansion/10844/star-wars-miniatures-battles-imperial-entanglement,5.529,7.25,34
N/A,Prinzessin Pimpernell,https://boardgamegeek.com/boardgame/10846/prinzessin-pimpernell,N/A,5.38,4
N/A,U.S. Rails,https://boardgamegeek.com/boardgame/10847/us-rails,N/A,4.75,8
N/A,Amazonas,https://boardgamegeek.com/boardgame/10848/amazonas,N/A,6.24,19
N/A,Final Decrees,https://boardgamegeek.com/boardgame/10849/final-decrees,N/A,6.71,14
N/A,Icosagame,https://boardgamegeek.com/boardgame/10850/icosagame,N/A,5.80,15
N/A,Mr. President USA,https://boardgamegeek.com/boardgame/10851/mr-president-usa,N/A,5.50,2
N/A,Investor,https://boardgamegeek.com/boardgame/10852/investor,N/A,2.67,21
N/A,Der Stern von Bethlehem,https://boardgamegeek.com/boardgame/10853/der-stern-von-bethlehem,N/A,3.60,10
N/A,Adventure Cards,https://boardgamegeek.com/boardgame/10854/adventure-cards,N/A,5.50,29
N/A,Doquin,https://boardgamegeek.com/boardgame/10857/doquin,N/A,5.00,2
N/A,Rugby Mania,https://boardgamegeek.com/boardgame/10858/rugby-mania,N/A,5.29,8
N/A,Quameleon,https://boardgamegeek.com/boardgame/10859/quameleon,N/A,N/A,N/A
N/A,Cars & Ships,https://boardgamegeek.com/boardgame/10860/cars-ships,N/A,N/A,N/A
N/A,Parcours,https://boardgamegeek.com/boardgame/10861/parcours,N/A,N/A,N/A
N/A,Max & Michi,https://boardgamegeek.com/boardgame/10862/max-michi,N/A,N/A,N/A
